cart_dose,sp_value,response,t9,t12,t15,t18,t21,t_final_30
0.15,0.39345,PR,41.4678,29.1015,21.6626,16.4047,12.4842,5.535
0.15,0.40357,PR,40.9702,28.631,21.2861,16.1144,12.2625,5.4368
0.15,0.41369,PR,40.4794,28.1638,20.9118,15.8257,12.0418,5.339
0.15,0.42381,PR,39.9955,27.7,20.5396,15.5386,11.8224,5.2417
0.15,0.43393,PR,39.5185,27.2396,20.1696,15.2529,11.6041,5.145
0.15,0.44405,PR,39.0487,26.7825,19.8018,14.9688,11.3869,5.0487
0.15,0.45417,PR,38.5862,26.3289,19.436,14.6863,11.1709,4.9529
0.15,0.46429,PR,38.1311,25.8787,19.0724,14.4052,10.956,4.8576
0.15,0.4744,PR,37.6836,25.432,18.711,14.1257,10.7422,4.7628
0.15,0.48452,PR,37.2439,24.9887,18.3516,13.8477,10.5295,4.6685
0.15,0.49464,PR,36.8121,24.5489,17.9944,13.5711,10.3179,4.5747
0.15,0.50476,PR,36.3884,24.1125,17.6392,13.296,10.1074,4.4813
0.15,0.51488,PR,35.9731,23.6797,17.2861,13.0224,9.89802,4.3884
0.15,0.525,PR,35.5663,23.2504,16.9351,12.7501,9.68965,4.2959
0.15,0.53512,PR,35.1682,22.8246,16.586,12.4793,9.4823,4.2039
0.15,0.54524,PR,34.7792,22.4024,16.239,12.2099,9.27598,4.1123
0.15,0.55536,PR,34.3995,21.9837,15.894,11.9418,9.07065,4.0211
0.15,0.56548,PR,34.0293,21.5686,15.551,11.675,8.8663,3.9304
0.15,0.5756,PR,33.669,21.1572,15.2098,11.4095,8.66289,3.8401
0.15,0.58571,PR,33.3189,20.7493,14.8706,11.1453,8.4604,3.7502
0.15,0.59583,PR,32.9793,20.3452,14.5333,10.8824,8.25881,3.6606
0.15,0.60595,PR,32.6507,19.9447,14.1978,10.6206,8.05808,3.5714
0.15,0.61607,PR,32.3334,19.5479,13.8641,10.36,7.85819,3.4826
0.15,0.62619,PR,32.0279,19.1549,13.5322,10.1005,7.6591,3.3941
0.15,0.63631,PR,31.7346,18.7657,13.202,9.84213,7.46077,3.306
0.15,0.64643,PR,31.4541,18.3802,12.8735,9.58475,7.26317,3.2181
0.15,0.65655,PR,31.187,17.9987,12.5467,9.32835,7.06625,3.1306
0.15,0.66667,PR,30.9338,17.6211,12.2214,9.07287,6.86997,3.0433
0.15,0.67679,PR,30.6953,17.2474,11.8977,8.81825,6.67428,2.9562
0.15,0.6869,PR,30.4722,16.8778,11.5755,8.56444,6.47913,2.8694
0.15,0.69702,PR,30.2652,16.5123,11.2547,8.31138,6.28447,2.7828
0.15,0.70714,PR,30.0753,16.151,10.9353,8.05898,6.09024,2.6963
0.15,0.71726,PR,29.9034,15.794,10.6172,7.80717,5.89637,2.61
0.15,0.72738,PR,29.7506,15.4414,10.3004,7.55589,5.7028,2.5238
0.15,0.7375,PR,29.618,15.0933,9.98469,7.30503,5.50945,2.4377
0.15,0.74762,PR,29.507,14.7498,9.67013,7.0545,5.31625,2.3516
0.15,0.75774,PR,29.419,14.4111,9.35659,6.80421,5.12312,2.2655
0.15,0.76786,PR,29.3555,14.0773,9.04398,6.55405,4.92995,2.1794
0.15,0.77798,PR,29.3183,13.7487,8.73223,6.30389,4.73666,2.0932
0.15,0.7881,PR,29.3094,13.4255,8.42122,6.05362,4.54313,2.0069
0.15,0.79821,R,29.331,13.1078,8.11086,5.80309,4.34924,1.9203
0.15,0.80833,R,29.3855,12.7961,7.80104,5.55215,4.15488,1.8336
0.15,0.81845,R,29.4756,12.4906,7.49164,5.30065,3.95989,1.7465
0.15,0.82857,R,29.6045,12.1917,7.18254,5.04839,3.76412,1.659
0.15,0.83869,R,29.7755,11.8998,6.87358,4.79517,3.5674,1.5711
0.15,0.84881,R,29.9928,11.6154,6.56464,4.54079,3.36954,1.4826
0.15,0.85893,R,30.2606,11.3391,6.25554,4.28499,3.17033,1.3935
0.15,0.86905,R,30.5841,11.0716,5.94611,4.0275,2.96953,1.3036
0.15,0.87917,R,30.9692,10.8135,5.63616,3.76802,2.76688,1.2128
0.15,0.88929,R,31.4224,10.5658,5.32547,3.5062,2.56207,1.121
0.15,0.8994,R,31.9514,10.3295,5.01379,3.24164,2.35477,1.028
0.15,0.90952,R,32.565,10.1057,4.70085,2.97391,2.14458,0.93366
0.15,0.91964,R,33.2731,9.89572,4.38633,2.70247,1.93105,0.83774
0.15,0.92976,R,34.0875,9.70122,4.06982,2.42669,1.71363,0.73999
0.15,0.93988,R,35.0215,9.52385,3.75081,2.14582,1.49166,0.6401
0.15,0.95,R,36.0907,9.36548,3.42859,1.85886,1.26429,0.53769
0.16,0.1,PR,58.1956,43.9005,33.3294,25.3617,19.317,8.5577
0.16,0.11012,PR,57.5366,43.3456,32.8971,25.0309,19.0651,8.4464
0.16,0.12024,PR,56.8824,42.793,32.4663,24.7013,18.8139,8.3354
0.16,0.13036,PR,56.2331,42.2429,32.0371,24.3727,18.5636,8.2248
0.16,0.14048,PR,55.5886,41.6951,31.6094,24.0453,18.3141,8.1146
0.16,0.1506,PR,54.9489,41.1499,31.1834,23.7191,18.0654,8.0047
0.16,0.16071,PR,54.314,40.6072,30.759,23.3941,17.8177,7.8952
0.16,0.17083,PR,53.684,40.067,30.3363,23.0702,17.5708,7.7861
0.16,0.18095,PR,53.0588,39.5293,29.9152,22.7476,17.3249,7.6774
0.16,0.19107,PR,52.4385,38.9942,29.4959,22.4262,17.0799,7.569
0.16,0.20119,PR,51.823,38.4617,29.0783,22.1061,16.8358,7.4611
0.16,0.21131,PR,51.2125,37.9319,28.6625,21.7873,16.5927,7.3536
0.16,0.22143,PR,50.6069,37.4047,28.2485,21.4697,16.3505,7.2465
0.16,0.23155,PR,50.0064,36.8803,27.8363,21.1535,16.1094,7.1399
0.16,0.24167,PR,49.4108,36.3586,27.4259,20.8386,15.8692,7.0336
0.16,0.25179,PR,48.8203,35.8396,27.0173,20.5251,15.63,6.9278
0.16,0.2619,PR,48.235,35.3234,26.6106,20.2129,15.3919,6.8225
0.16,0.27202,PR,47.6547,34.81,26.2058,19.9021,15.1548,6.7175
0.16,0.28214,PR,47.0797,34.2994,25.8029,19.5926,14.9186,6.6131
0.16,0.29226,PR,46.51,33.7916,25.4019,19.2846,14.6836,6.509
0.16,0.30238,PR,45.9455,33.2868,25.0028,18.9779,14.4496,6.4054
0.16,0.3125,PR,45.3864,32.7848,24.6057,18.6727,14.2166,6.3023
0.16,0.32262,PR,44.8328,32.2857,24.2105,18.3689,13.9847,6.1997
0.16,0.33274,PR,44.2847,31.7896,23.8173,18.0665,13.7539,6.0975
0.16,0.34286,PR,43.742,31.2965,23.426,17.7656,13.5241,5.9957
0.16,0.35298,PR,43.2051,30.8063,23.0368,17.4661,13.2955,5.8945
0.16,0.3631,PR,42.6738,30.3191,22.6495,17.168,13.0679,5.7937
0.16,0.37321,PR,42.1483,29.835,22.2643,16.8714,12.8414,5.6933
0.16,0.38333,PR,41.6287,29.3539,21.881,16.5763,12.6159,5.5935
0.16,0.39345,PR,41.115,28.8758,21.4998,16.2826,12.3916,5.4941
0.16,0.40357,PR,40.6073,28.4009,21.1205,15.9903,12.1684,5.3952
0.16,0.41369,PR,40.1057,27.929,20.7433,15.6995,11.9462,5.2967
0.16,0.42381,PR,39.6103,27.4602,20.3681,15.4102,11.7251,5.1987
0.16,0.43393,PR,39.1211,26.9945,19.9949,15.1223,11.5051,5.1012
0.16,0.44405,PR,38.6384,26.532,19.6237,14.8359,11.2862,5.0042
0.16,0.45417,PR,38.1622,26.0726,19.2545,14.5509,11.0683,4.9076
0.16,0.46429,PR,37.6926,25.6164,18.8874,14.2673,10.8515,4.8115
0.16,0.4744,PR,37.2298,25.1633,18.5222,13.9852,10.6358,4.7158
0.16,0.48452,PR,36.7737,24.7134,18.159,13.7045,10.4211,4.6206
0.16,0.49464,PR,36.3247,24.2668,17.7978,13.4251,10.2075,4.5259
0.16,0.50476,PR,35.8828,23.8233,17.4386,13.1472,9.99492,4.4316
0.16,0.51488,PR,35.4481,23.383,17.0813,12.8707,9.78334,4.3377
0.16,0.525,PR,35.0209,22.946,16.7259,12.5955,9.57278,4.2443
0.16,0.53512,PR,34.6012,22.5122,16.3725,12.3216,9.36321,4.1513
0.16,0.54524,PR,34.1893,22.0816,16.021,12.0491,9.15462,4.0587
0.16,0.55536,PR,33.7853,21.6543,15.6714,11.7779,8.947,3.9665
0.16,0.56548,PR,33.3895,21.2302,15.3236,11.508,8.74032,3.8748
0.16,0.5756,PR,33.0019,20.8094,14.9777,11.2393,8.53456,3.7834
0.16,0.58571,PR,32.623,20.3919,14.6336,10.9719,8.32971,3.6925
0.16,0.59583,PR,32.2528,19.9776,14.2912,10.7057,8.12574,3.6019
0.16,0.60595,PR,31.8916,19.5667,13.9507,10.4407,7.92263,3.5117
0.16,0.61607,PR,31.5398,19.159,13.6118,10.1768,7.72035,3.4218
0.16,0.62619,PR,31.1975,18.7546,13.2746,9.91395,7.51887,3.3323
0.16,0.63631,PR,30.8651,18.3536,12.9391,9.65223,7.31816,3.2431
0.16,0.64643,PR,30.5429,17.9559,12.6052,9.39153,7.11818,3.1542
0.16,0.65655,PR,30.2314,17.5616,12.2729,9.13182,6.91892,3.0656
0.16,0.66667,PR,29.9307,17.1706,11.9421,8.87305,6.72032,2.9773
0.16,0.67679,PR,29.6415,16.783,11.6128,8.61518,6.52235,2.8893
0.16,0.6869,PR,29.364,16.3988,11.2849,8.35815,6.32496,2.8015
0.16,0.69702,PR,29.0989,16.018,10.9584,8.1019,6.12812,2.7139
0.16,0.70714,PR,28.8465,15.6406,10.6332,7.84638,5.93176,2.6266
0.16,0.71726,PR,28.6076,15.2668,10.3092,7.59153,5.73585,2.5394
0.16,0.72738,PR,28.3825,14.8964,9.98645,7.33727,5.54033,2.4524
0.16,0.7375,PR,28.1722,14.5296,9.66482,7.08354,5.34513,2.3655
0.16,0.74762,PR,27.9773,14.1664,9.34424,6.83026,5.1502,2.2787
0.16,0.75774,PR,27.7984,13.8068,9.02464,6.57734,4.95547,2.192
0.16,0.76786,PR,27.6367,13.4509,8.70593,6.32471,4.76086,2.1053
0.16,0.77798,PR,27.4929,13.0988,8.38802,6.07227,4.5663,2.0186
0.16,0.7881,R,27.3681,12.7504,8.07083,5.8199,4.37171,1.9318
0.16,0.79821,R,27.2635,12.406,7.75426,5.56752,4.17699,1.845
0.16,0.80833,R,27.1803,12.0656,7.4382,5.315,3.98206,1.7581
0.16,0.81845,R,27.1198,11.7294,7.12253,5.06221,3.7868,1.671
0.16,0.82857,R,27.0837,11.3973,6.80714,4.80902,3.5911,1.5837
0.16,0.83869,R,27.0736,11.0697,6.4919,4.55527,3.39484,1.4961
0.16,0.84881,R,27.0913,10.7465,6.17666,4.30082,3.19789,1.4082
0.16,0.85893,R,27.1391,10.4281,5.86127,4.04548,3.00009,1.3198
0.16,0.86905,R,27.2191,10.1146,5.54558,3.78906,2.8013,1.231
0.16,0.87917,R,27.334,9.80635,5.2294,3.53136,2.60133,1.1416
0.16,0.88929,R,27.4866,9.50349,4.91253,3.27213,2.39999,1.0516
0.16,0.8994,R,27.6803,9.20639,4.59476,3.01112,2.19706,0.96081
0.16,0.90952,R,27.9186,8.91538,4.27584,2.74805,1.99231,0.86917
0.16,0.91964,R,28.2057,8.63089,3.95552,2.48259,1.78545,0.77655
0.16,0.92976,R,28.5462,8.35333,3.63346,2.21436,1.57619,0.6828
0.16,0.93988,R,28.9454,8.08318,3.3093,1.94293,1.36415,0.58776
0.16,0.95,R,29.4089,7.82094,2.98258,1.66778,1.14889,0.49122
0.17,0.1,PR,57.947,43.7143,33.1887,25.2549,19.2358,8.5219
0.17,0.11012,PR,57.2897,43.1613,32.7579,24.9253,18.9848,8.411
0.17,0.12024,PR,56.6371,42.6105,32.3286,24.5968,18.7345,8.3004
0.17,0.13036,PR,55.9892,42.062,31.9007,24.2693,18.4849,8.1901
0.17,0.14048,PR,55.3459,41.5158,31.4743,23.9429,18.2362,8.0802
0.17,0.1506,PR,54.7072,40.9719,31.0495,23.6176,17.9882,7.9706
0.17,0.16071,PR,54.0731,40.4304,30.6261,23.2933,17.7411,7.8614
0.17,0.17083,PR,53.4436,39.8913,30.2044,22.9702,17.4949,7.7525
0.17,0.18095,PR,52.8188,39.3546,29.7842,22.6483,17.2494,7.644
0.17,0.19107,PR,52.1985,38.8203,29.3656,22.3275,17.0049,7.5359
0.17,0.20119,PR,51.5829,38.2885,28.9487,22.0079,16.7612,7.4282
0.17,0.21131,PR,50.972,37.7592,28.5334,21.6895,16.5184,7.3208
0.17,0.22143,PR,50.3657,37.2323,28.1198,21.3723,16.2765,7.2138
0.17,0.23155,PR,49.7642,36.708,27.7078,21.0564,16.0356,7.1073
0.17,0.24167,PR,49.1673,36.1863,27.2976,20.7416,15.7955,7.0011
0.17,0.25179,PR,48.5753,35.6671,26.8891,20.4282,15.5564,6.8953
0.17,0.2619,PR,47.9881,35.1505,26.4823,20.1159,15.3182,6.7899
0.17,0.27202,PR,47.4057,34.6366,26.0773,19.805,15.081,6.685
0.17,0.28214,PR,46.8282,34.1252,25.6741,19.4954,14.8448,6.5804
0.17,0.29226,PR,46.2556,33.6166,25.2726,19.187,14.6095,6.4763
0.17,0.30238,PR,45.6879,33.1106,24.873,18.88,14.3752,6.3726
0.17,0.3125,PR,45.1253,32.6074,24.4752,18.5743,14.1419,6.2693
0.17,0.32262,PR,44.5678,32.1068,24.0792,18.2699,13.9096,6.1665
0.17,0.33274,PR,44.0153,31.6091,23.685,17.9669,13.6783,6.0641
0.17,0.34286,PR,43.4681,31.1141,23.2927,17.6652,13.448,5.9621
0.17,0.35298,PR,42.9261,30.6219,22.9023,17.3649,13.2187,5.8605
0.17,0.3631,PR,42.3893,30.1325,22.5137,17.0659,12.9904,5.7594
0.17,0.37321,PR,41.8579,29.646,22.1271,16.7684,12.7632,5.6588
0.17,0.38333,PR,41.3319,29.1623,21.7423,16.4721,12.537,5.5586
0.17,0.39345,PR,40.8114,28.6815,21.3594,16.1773,12.3118,5.4588
0.17,0.40357,PR,40.2965,28.2036,20.9784,15.8838,12.0876,5.3595
0.17,0.41369,PR,39.7871,27.7285,20.5994,15.5918,11.8645,5.2606
0.17,0.42381,PR,39.2835,27.2564,20.2222,15.3011,11.6424,5.1622
0.17,0.43393,PR,38.7856,26.7872,19.847,15.0118,11.4213,5.0642
0.17,0.44405,PR,38.2936,26.321,19.4737,14.7238,11.2013,4.9667
0.17,0.45417,PR,37.8075,25.8577,19.1023,14.4373,10.9823,4.8696
0.17,0.46429,PR,37.3274,25.3974,18.7328,14.1521,10.7643,4.7729
0.17,0.4744,PR,36.8535,24.9401,18.3652,13.8683,10.5473,4.6767
0.17,0.48452,PR,36.3857,24.4858,17.9995,13.5858,10.3314,4.5809
0.17,0.49464,PR,35.9243,24.0344,17.6357,13.3048,10.1164,4.4856
0.17,0.50476,PR,35.4693,23.5861,17.2739,13.025,9.9025,4.3907
0.17,0.51488,PR,35.0208,23.1408,16.9139,12.7466,9.68956,4.2963
0.17,0.525,PR,34.579,22.6986,16.5557,12.4696,9.47761,4.2022
0.17,0.53512,PR,34.1439,22.2593,16.1994,12.1938,9.26662,4.1086
0.17,0.54524,PR,33.7157,21.8231,15.845,11.9193,9.0566,4.0154
0.17,0.55536,PR,33.2945,21.3899,15.4924,11.6462,8.84754,3.9226
0.17,0.56548,PR,32.8805,20.9598,15.1416,11.3743,8.6394,3.8302
0.17,0.5756,PR,32.4738,20.5328,14.7926,11.1036,8.43219,3.7382
0.17,0.58571,PR,32.0745,20.1087,14.4454,10.8342,8.22588,3.6466
0.17,0.59583,PR,31.6829,19.6878,14.0999,10.5659,8.02045,3.5554
0.17,0.60595,PR,31.299,19.2699,13.7561,10.2989,7.81588,3.4645
0.17,0.61607,PR,30.9232,18.855,13.414,10.0329,7.61216,3.374
0.17,0.62619,PR,30.5555,18.4432,13.0736,9.76816,7.40925,3.2839
0.17,0.63631,PR,30.1962,18.0345,12.7348,9.50445,7.20714,3.1941
0.17,0.64643,PR,29.8455,17.6288,12.3976,9.24181,7.0058,3.1046
0.17,0.65655,PR,29.5037,17.2262,12.062,8.98018,6.80519,3.0155
0.17,0.66667,PR,29.1709,16.8266,11.7279,8.71954,6.60529,2.9266
0.17,0.67679,PR,28.8476,16.4301,11.3952,8.45984,6.40607,2.8381
0.17,0.6869,PR,28.5338,16.0366,11.064,8.20105,6.20749,2.7498
0.17,0.69702,PR,28.2301,15.6462,10.7342,7.9431,6.00951,2.6617
0.17,0.70714,PR,27.9366,15.2589,10.4057,7.68596,5.8121,2.5739
0.17,0.71726,PR,27.6537,14.8746,10.0785,7.42958,5.61521,2.4863
0.17,0.72738,PR,27.3819,14.4934,9.75255,7.17389,5.4188,2.3989
0.17,0.7375,PR,27.1215,14.1152,9.42774,6.91885,5.22283,2.3117
0.17,0.74762,PR,26.873,13.7402,9.10403,6.66438,5.02723,2.2247
0.17,0.75774,PR,26.6368,13.3682,8.78137,6.41043,4.83197,2.1377
0.17,0.76786,PR,26.4136,12.9993,8.45966,6.15691,4.63697,2.0509
0.17,0.77798,R,26.2037,12.6335,8.13885,5.90377,4.44219,1.9642
0.17,0.7881,R,26.0079,12.2708,7.81885,5.65091,4.24755,1.8775
0.17,0.79821,R,25.8268,11.9113,7.49957,5.39826,4.05299,1.7908
0.17,0.80833,R,25.6611,11.555,7.18092,5.14571,3.85843,1.7041
0.17,0.81845,R,25.5116,11.2018,6.86282,4.89318,3.6638,1.6173
0.17,0.82857,R,25.3792,10.8519,6.54515,4.64056,3.469,1.5305
0.17,0.83869,R,25.2647,10.5052,6.22781,4.38774,3.27395,1.4435
0.17,0.84881,R,25.1692,10.1618,5.91068,4.1346,3.07856,1.3563
0.17,0.85893,R,25.0938,9.82184,5.59364,3.88101,2.88271,1.2689
0.17,0.86905,R,25.0397,9.48526,5.27655,3.62683,2.68629,1.1813
0.17,0.87917,R,25.0083,9.15217,4.95927,3.37191,2.48918,1.0933
0.17,0.88929,R,25.001,8.82265,4.64164,3.11609,2.29125,1.0049
0.17,0.8994,R,25.0195,8.49679,4.32349,2.85918,2.09234,0.91605
0.17,0.90952,R,25.0654,8.17469,4.00463,2.601,1.8923,0.82666
0.17,0.91964,R,25.141,7.85644,3.68486,2.34131,1.69095,0.73665
0.17,0.92976,R,25.2482,7.54219,3.36394,2.07988,1.48808,0.64593
0.17,0.93988,R,25.3894,7.232,3.04158,1.81642,1.28345,0.5544
0.17,0.95,R,25.5672,6.92595,2.71743,1.55057,1.07679,0.46192
0.18,0.1,PR,57.7129,43.539,33.0562,25.1543,19.1594,8.4881
0.18,0.11012,PR,57.0574,42.9878,32.6269,24.8259,18.9092,8.3776
0.18,0.12024,PR,56.4064,42.4388,32.199,24.4985,18.6597,8.2674
0.18,0.13036,PR,55.76,41.892,31.7725,24.1721,18.411,8.1575
0.18,0.14048,PR,55.118,41.3474,31.3474,23.8466,18.163,8.0479
0.18,0.1506,PR,54.4805,40.805,30.9238,23.5223,17.9158,7.9386
0.18,0.16071,PR,53.8474,40.2648,30.5016,23.1989,17.6694,7.8297
0.18,0.17083,PR,53.2187,39.727,30.0809,22.8767,17.4237,7.7211
0.18,0.18095,PR,52.5945,39.1914,29.6617,22.5555,17.1789,7.6129
0.18,0.19107,PR,51.9747,38.6581,29.244,22.2354,16.9349,7.505
0.18,0.20119,PR,51.3594,38.1272,28.8279,21.9165,16.6917,7.3975
0.18,0.21131,PR,50.7485,37.5986,28.4133,21.5986,16.4493,7.2903
0.18,0.22143,PR,50.142,37.0724,28.0003,21.282,16.2079,7.1835
0.18,0.23155,PR,49.5401,36.5486,27.5889,20.9664,15.9672,7.0771
0.18,0.24167,PR,48.9427,36.0272,27.1791,20.6521,15.7274,6.971
0.18,0.25179,PR,48.3498,35.5082,26.771,20.3389,15.4886,6.8653
0.18,0.2619,PR,47.7614,34.9917,26.3645,20.0269,15.2506,6.76
0.18,0.27202,PR,47.1777,34.4777,25.9596,19.7161,15.0135,6.6551
0.18,0.28214,PR,46.5986,33.9662,25.5564,19.4065,14.7773,6.5506
0.18,0.29226,PR,46.0241,33.4572,25.1549,19.0982,14.542,6.4465
0.18,0.30238,PR,45.4544,32.9508,24.7552,18.7911,14.3077,6.3428
0.18,0.3125,PR,44.8894,32.4469,24.3571,18.4853,14.0743,6.2394
0.18,0.32262,PR,44.3291,31.9457,23.9608,18.1807,13.8419,6.1365
0.18,0.33274,PR,43.7737,31.447,23.5662,17.8774,13.6104,6.034
0.18,0.34286,PR,43.2232,30.951,23.1734,17.5754,13.3798,5.9319
0.18,0.35298,PR,42.6776,30.4576,22.7824,17.2747,13.1502,5.8303
0.18,0.3631,PR,42.1369,29.9669,22.3931,16.9753,12.9216,5.729
0.18,0.37321,PR,41.6013,29.4788,22.0057,16.6772,12.694,5.6282
0.18,0.38333,PR,41.0708,28.9935,21.6201,16.3804,12.4673,5.5278
0.18,0.39345,PR,40.5453,28.5109,21.2362,16.0849,12.2417,5.4278
0.18,0.40357,PR,40.0251,28.0311,20.8542,15.7907,12.017,5.3283
0.18,0.41369,PR,39.5101,27.554,20.474,15.4979,11.7933,5.2291
0.18,0.42381,PR,39.0005,27.0797,20.0957,15.2064,11.5706,5.1305
0.18,0.43393,PR,38.4962,26.6082,19.7192,14.9162,11.3489,5.0322
0.18,0.44405,PR,37.9974,26.1395,19.3446,14.6274,11.1282,4.9344
0.18,0.45417,PR,37.5041,25.6736,18.9718,14.3399,10.9085,4.837
0.18,0.46429,PR,37.0164,25.2106,18.6008,14.0537,10.6898,4.74
0.18,0.4744,PR,36.5343,24.7504,18.2317,13.7689,10.472,4.6434
0.18,0.48452,PR,36.058,24.2931,17.8644,13.4853,10.2553,4.5473
0.18,0.49464,PR,35.5875,23.8386,17.499,13.2032,10.0396,4.4516
0.18,0.50476,PR,35.1229,23.387,17.1354,12.9223,9.82479,4.3564
0.18,0.51488,PR,34.6643,22.9382,16.7737,12.6427,9.611,4.2615
0.18,0.525,PR,34.2118,22.4924,16.4137,12.3645,9.39818,4.1671
0.18,0.53512,PR,33.7654,22.0495,16.0556,12.0875,9.18633,4.0731
0.18,0.54524,PR,33.3253,21.6094,15.6993,11.8119,8.97542,3.9795
0.18,0.55536,PR,32.8916,21.1723,15.3448,11.5375,8.76546,3.8863
0.18,0.56548,PR,32.4644,20.738,14.9921,11.2643,8.55644,3.7936
0.18,0.5756,PR,32.0437,20.3067,14.6411,10.9924,8.34833,3.7012
0.18,0.58571,PR,31.6298,19.8783,14.2919,10.7217,8.14113,3.6092
0.18,0.59583,PR,31.2227,19.4528,13.9444,10.4523,7.93482,3.5176
0.18,0.60595,PR,30.8225,19.0301,13.5986,10.184,7.72939,3.4264
0.18,0.61607,PR,30.4294,18.6104,13.2545,9.91688,7.52481,3.3355
0.18,0.62619,PR,30.0435,18.1936,12.9121,9.6509,7.32108,3.245
0.18,0.63631,PR,29.665,17.7797,12.5713,9.38604,7.11816,3.1548
0.18,0.64643,PR,29.2941,17.3687,12.232,9.12227,6.91604,3.065
0.18,0.65655,PR,28.9308,16.9605,11.8944,8.85956,6.71469,2.9756
0.18,0.66667,PR,28.5754,16.5553,11.5583,8.59788,6.51409,2.8864
0.18,0.67679,PR,28.228,16.1529,11.2237,8.33719,6.31422,2.7976
0.18,0.6869,PR,27.8889,15.7533,10.8905,8.07746,6.11504,2.709
0.18,0.69702,PR,27.5583,15.3566,10.5588,7.81866,5.91652,2.6208
0.18,0.70714,PR,27.2363,14.9628,10.2285,7.56073,5.71863,2.5328
0.18,0.71726,PR,26.9233,14.5718,9.89949,7.30365,5.52135,2.445
0.18,0.72738,PR,26.6194,14.1836,9.57178,7.04736,5.32462,2.3575
0.18,0.7375,PR,26.325,13.7983,9.2453,6.79181,5.12842,2.2702
0.18,0.74762,PR,26.0403,13.4158,8.92,6.53696,4.93269,2.1831
0.18,0.75774,PR,25.7656,13.036,8.59582,6.28275,4.73741,2.0962
0.18,0.76786,PR,25.5013,12.6591,8.27271,6.02912,4.54252,2.0095
0.18,0.77798,R,25.2478,12.2849,7.9506,5.77602,4.34798,1.9228
0.18,0.7881,R,25.0053,11.9135,7.62943,5.52338,4.15373,1.8364
0.18,0.79821,R,24.7744,11.5449,7.30911,5.27113,3.95972,1.7499
0.18,0.80833,R,24.5554,11.1791,6.98958,5.0192,3.76589,1.6636
0.18,0.81845,R,24.3489,10.816,6.67076,4.76751,3.57218,1.5773
0.18,0.82857,R,24.1553,10.4556,6.35255,4.51599,3.37852,1.491
0.18,0.83869,R,23.9752,10.0981,6.03488,4.26454,3.18486,1.4047
0.18,0.84881,R,23.8093,9.74324,5.71765,4.01308,2.9911,1.3183
0.18,0.85893,R,23.6581,9.39116,5.40076,3.76151,2.79717,1.2318
0.18,0.86905,R,23.5224,9.04185,5.0841,3.50972,2.603,1.1452
0.18,0.87917,R,23.4029,8.69531,4.76755,3.2576,2.40848,1.0585
0.18,0.88929,R,23.3005,8.35154,4.451,3.00503,2.21352,0.97147
0.18,0.8994,R,23.2161,8.01056,4.13431,2.75188,2.01802,0.88421
0.18,0.90952,R,23.1507,7.67239,3.81734,2.49801,1.82185,0.79664
0.18,0.91964,R,23.1053,7.33703,3.49993,2.24327,1.62491,0.70869
0.18,0.92976,R,23.0811,7.00448,3.18189,1.98747,1.42703,0.6203
0.18,0.93988,R,23.0793,6.67474,2.86301,1.73042,1.22806,0.5314
0.18,0.95,R,23.1013,6.34771,2.54303,1.47186,1.02781,0.4419
0.19,0.1,PR,57.4917,43.3734,32.931,25.0593,19.0871,8.4562
0.19,0.11012,PR,56.8379,42.824,32.5032,24.732,18.8378,8.3461
0.19,0.12024,PR,56.1886,42.2767,32.0767,24.4057,18.5892,8.2362
0.19,0.13036,PR,55.5437,41.7316,31.6516,24.0803,18.3412,8.1267
0.19,0.14048,PR,54.9032,41.1885,31.2278,23.7559,18.094,8.0174
0.19,0.1506,PR,54.2669,40.6477,30.8054,23.4325,17.8476,7.9085
0.19,0.16071,PR,53.6349,40.1089,30.3844,23.1101,17.6018,7.7999
0.19,0.17083,PR,53.0073,39.5724,29.9648,22.7887,17.3569,7.6916
0.19,0.18095,PR,52.3839,39.0381,29.5467,22.4683,17.1127,7.5836
0.19,0.19107,PR,51.7648,38.506,29.13,22.149,16.8692,7.476
0.19,0.20119,PR,51.15,37.9761,28.7148,21.8308,16.6266,7.3687
0.19,0.21131,PR,50.5394,37.4484,28.301,21.5136,16.3847,7.2618
0.19,0.22143,PR,49.9332,36.9231,27.8888,21.1976,16.1437,7.1551
0.19,0.23155,PR,49.3313,36.4,27.4781,20.8826,15.9035,7.0489
0.19,0.24167,PR,48.7337,35.8792,27.0689,20.5687,15.6641,6.943
0.19,0.25179,PR,48.1405,35.3608,26.6613,20.256,15.4256,6.8375
0.19,0.2619,PR,47.5516,34.8447,26.2553,19.9444,15.1879,6.7323
0.19,0.27202,PR,46.9671,34.331,25.8508,19.6339,14.9511,6.6275
0.19,0.28214,PR,46.3871,33.8197,25.448,19.3247,14.7151,6.5231
0.19,0.29226,PR,45.8115,33.3108,25.0467,19.0165,14.48,6.4191
0.19,0.30238,PR,45.2404,32.8043,24.6471,18.7096,14.2458,6.3154
0.19,0.3125,PR,44.6738,32.3003,24.2492,18.4039,14.0125,6.2121
0.19,0.32262,PR,44.1117,31.7987,23.8528,18.0994,13.7801,6.1092
0.19,0.33274,PR,43.5543,31.2997,23.4582,17.7961,13.5486,6.0067
0.19,0.34286,PR,43.0015,30.8032,23.0653,17.494,13.318,5.9046
0.19,0.35298,PR,42.4533,30.3092,22.6741,17.1932,13.0884,5.8029
0.19,0.3631,PR,41.9099,29.8177,22.2845,16.8936,12.8597,5.7016
